nohup: ignoring input
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%  fedavg  local_only:1   %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

# alg: fedavg , epochs: 100, shard_per_user: 10, limit_local_output: 0, local_rep_ep: 3 , local_only: 1, is_concept_shift: 0, dataset: mnist, level_n_system: 0.0 , level_n_lowerb:0.0  

fedavg
MLP(
  (layer_input): Linear(in_features=784, out_features=512, bias=True)
  (relu): ReLU()
  (dropout): Dropout(p=0, inplace=False)
  (layer_hidden1): Linear(in_features=512, out_features=256, bias=True)
  (layer_hidden2): Linear(in_features=256, out_features=64, bias=True)
  (layer_out): Linear(in_features=64, out_features=10, bias=True)
  (softmax): Softmax(dim=1)
)
odict_keys(['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias'])
8
[]
['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias']
learning rate, batch size: 0.01, 10 

Round   0, Train loss: 2.275, Test loss: 2.156, Test accuracy: 36.53
Round  38, Train loss: 1.488, Test loss: 1.577, Test accuracy: 88.67
Round  38, Global train loss: 1.488, Global test loss: 1.550, Global test accuracy: 91.46
Round  39, Train loss: 1.500, Test loss: 1.576, Test accuracy: 88.67
Round  39, Global train loss: 1.500, Global test loss: 1.559, Global test accuracy: 90.55
Round  40, Train loss: 1.500, Test loss: 1.576, Test accuracy: 88.69
Round  40, Global train loss: 1.500, Global test loss: 1.559, Global test accuracy: 90.57
Round  41, Train loss: 1.500, Test loss: 1.576, Test accuracy: 88.69
Round  41, Global train loss: 1.500, Global test loss: 1.553, Global test accuracy: 91.25
Round  42, Train loss: 1.500, Test loss: 1.576, Test accuracy: 88.72
Round  42, Global train loss: 1.500, Global test loss: 1.558, Global test accuracy: 90.77
Round  43, Train loss: 1.483, Test loss: 1.576, Test accuracy: 88.74
Round  43, Global train loss: 1.483, Global test loss: 1.550, Global test accuracy: 91.27
Round  44, Train loss: 1.483, Test loss: 1.576, Test accuracy: 88.74
Round  44, Global train loss: 1.483, Global test loss: 1.552, Global test accuracy: 91.11
Round  45, Train loss: 1.513, Test loss: 1.576, Test accuracy: 88.75
Round  45, Global train loss: 1.513, Global test loss: 1.589, Global test accuracy: 87.63
Round  46, Train loss: 1.485, Test loss: 1.575, Test accuracy: 88.77
Round  46, Global train loss: 1.485, Global test loss: 1.546, Global test accuracy: 91.86
Round  47, Train loss: 1.501, Test loss: 1.575, Test accuracy: 88.76
Round  47, Global train loss: 1.501, Global test loss: 1.557, Global test accuracy: 90.82
Round  48, Train loss: 1.498, Test loss: 1.575, Test accuracy: 88.79
Round  48, Global train loss: 1.498, Global test loss: 1.557, Global test accuracy: 90.93
Round  49, Train loss: 1.482, Test loss: 1.575, Test accuracy: 88.79
Round  49, Global train loss: 1.482, Global test loss: 1.551, Global test accuracy: 91.18
Round  50, Train loss: 1.484, Test loss: 1.575, Test accuracy: 88.78
Round  50, Global train loss: 1.484, Global test loss: 1.553, Global test accuracy: 91.03
Round  51, Train loss: 1.500, Test loss: 1.575, Test accuracy: 88.78
Round  51, Global train loss: 1.500, Global test loss: 1.554, Global test accuracy: 91.25
Round  52, Train loss: 1.484, Test loss: 1.575, Test accuracy: 88.78
Round  52, Global train loss: 1.484, Global test loss: 1.551, Global test accuracy: 91.39
Round  53, Train loss: 1.485, Test loss: 1.575, Test accuracy: 88.76
Round  53, Global train loss: 1.485, Global test loss: 1.549, Global test accuracy: 91.38
Round  54, Train loss: 1.500, Test loss: 1.575, Test accuracy: 88.77
Round  54, Global train loss: 1.500, Global test loss: 1.559, Global test accuracy: 90.75
Round  55, Train loss: 1.500, Test loss: 1.575, Test accuracy: 88.78
Round  55, Global train loss: 1.500, Global test loss: 1.551, Global test accuracy: 91.46
Round  56, Train loss: 1.483, Test loss: 1.575, Test accuracy: 88.82
Round  56, Global train loss: 1.483, Global test loss: 1.549, Global test accuracy: 91.42
Round  57, Train loss: 1.484, Test loss: 1.575, Test accuracy: 88.81
Round  57, Global train loss: 1.484, Global test loss: 1.546, Global test accuracy: 91.94
Round  58, Train loss: 1.501, Test loss: 1.575, Test accuracy: 88.86
Round  58, Global train loss: 1.501, Global test loss: 1.552, Global test accuracy: 91.27
Round  59, Train loss: 1.483, Test loss: 1.575, Test accuracy: 88.83
Round  59, Global train loss: 1.483, Global test loss: 1.551, Global test accuracy: 91.31
Round  60, Train loss: 1.513, Test loss: 1.575, Test accuracy: 88.84
Round  60, Global train loss: 1.513, Global test loss: 1.581, Global test accuracy: 88.29
Round  61, Train loss: 1.485, Test loss: 1.575, Test accuracy: 88.85
Round  61, Global train loss: 1.485, Global test loss: 1.547, Global test accuracy: 91.57
Round  62, Train loss: 1.500, Test loss: 1.574, Test accuracy: 88.87
Round  62, Global train loss: 1.500, Global test loss: 1.553, Global test accuracy: 91.31
Round  63, Train loss: 1.483, Test loss: 1.575, Test accuracy: 88.86
Round  63, Global train loss: 1.483, Global test loss: 1.549, Global test accuracy: 91.41
Round  64, Train loss: 1.486, Test loss: 1.575, Test accuracy: 88.83
Round  64, Global train loss: 1.486, Global test loss: 1.547, Global test accuracy: 91.56
Round  65, Train loss: 1.498, Test loss: 1.575, Test accuracy: 88.81
Round  65, Global train loss: 1.498, Global test loss: 1.552, Global test accuracy: 91.32
Round  66, Train loss: 1.482, Test loss: 1.575, Test accuracy: 88.80
Round  66, Global train loss: 1.482, Global test loss: 1.545, Global test accuracy: 91.88
Round  67, Train loss: 1.499, Test loss: 1.575, Test accuracy: 88.81
Round  67, Global train loss: 1.499, Global test loss: 1.550, Global test accuracy: 91.44
Round  68, Train loss: 1.483, Test loss: 1.575, Test accuracy: 88.81
Round  68, Global train loss: 1.483, Global test loss: 1.547, Global test accuracy: 91.72
Round  69, Train loss: 1.498, Test loss: 1.575, Test accuracy: 88.77
Round  69, Global train loss: 1.498, Global test loss: 1.556, Global test accuracy: 90.97
Round  70, Train loss: 1.480, Test loss: 1.575, Test accuracy: 88.77
Round  70, Global train loss: 1.480, Global test loss: 1.550, Global test accuracy: 91.22
Round  71, Train loss: 1.497, Test loss: 1.574, Test accuracy: 88.79
Round  71, Global train loss: 1.497, Global test loss: 1.561, Global test accuracy: 90.38
Round  72, Train loss: 1.500, Test loss: 1.574, Test accuracy: 88.79
Round  72, Global train loss: 1.500, Global test loss: 1.548, Global test accuracy: 91.77
Round  73, Train loss: 1.484, Test loss: 1.574, Test accuracy: 88.78
Round  73, Global train loss: 1.484, Global test loss: 1.548, Global test accuracy: 91.63
Round  74, Train loss: 1.482, Test loss: 1.574, Test accuracy: 88.81
Round  74, Global train loss: 1.482, Global test loss: 1.551, Global test accuracy: 91.17
Round  75, Train loss: 1.483, Test loss: 1.574, Test accuracy: 88.81
Round  75, Global train loss: 1.483, Global test loss: 1.550, Global test accuracy: 91.41
Round  76, Train loss: 1.497, Test loss: 1.574, Test accuracy: 88.82
Round  76, Global train loss: 1.497, Global test loss: 1.555, Global test accuracy: 91.03
Round  77, Train loss: 1.479, Test loss: 1.574, Test accuracy: 88.80
Round  77, Global train loss: 1.479, Global test loss: 1.550, Global test accuracy: 91.35
Round  78, Train loss: 1.483, Test loss: 1.574, Test accuracy: 88.81
Round  78, Global train loss: 1.483, Global test loss: 1.550, Global test accuracy: 91.26
Round  79, Train loss: 1.484, Test loss: 1.574, Test accuracy: 88.83
Round  79, Global train loss: 1.484, Global test loss: 1.545, Global test accuracy: 91.87
Round  80, Train loss: 1.483, Test loss: 1.574, Test accuracy: 88.83
Round  80, Global train loss: 1.483, Global test loss: 1.553, Global test accuracy: 91.12
Round  81, Train loss: 1.496, Test loss: 1.574, Test accuracy: 88.85
Round  81, Global train loss: 1.496, Global test loss: 1.551, Global test accuracy: 91.32
Round  82, Train loss: 1.482, Test loss: 1.574, Test accuracy: 88.85
Round  82, Global train loss: 1.482, Global test loss: 1.547, Global test accuracy: 91.62
Round  83, Train loss: 1.498, Test loss: 1.574, Test accuracy: 88.84
Round  83, Global train loss: 1.498, Global test loss: 1.560, Global test accuracy: 90.54
Round  84, Train loss: 1.499, Test loss: 1.574, Test accuracy: 88.84
Round  84, Global train loss: 1.499, Global test loss: 1.550, Global test accuracy: 91.44
Round  85, Train loss: 1.497, Test loss: 1.574, Test accuracy: 88.83
Round  85, Global train loss: 1.497, Global test loss: 1.557, Global test accuracy: 90.75
Round  86, Train loss: 1.510, Test loss: 1.571, Test accuracy: 89.12
Round  86, Global train loss: 1.510, Global test loss: 1.556, Global test accuracy: 91.00
Round  87, Train loss: 1.498, Test loss: 1.571, Test accuracy: 89.13
Round  87, Global train loss: 1.498, Global test loss: 1.559, Global test accuracy: 90.66
Round  88, Train loss: 1.483, Test loss: 1.571, Test accuracy: 89.11
Round  88, Global train loss: 1.483, Global test loss: 1.545, Global test accuracy: 91.95
Round  89, Train loss: 1.482, Test loss: 1.571, Test accuracy: 89.13
Round  89, Global train loss: 1.482, Global test loss: 1.544, Global test accuracy: 92.13
Round  90, Train loss: 1.482, Test loss: 1.571, Test accuracy: 89.15
Round  90, Global train loss: 1.482, Global test loss: 1.547, Global test accuracy: 91.68
Round  91, Train loss: 1.480, Test loss: 1.571, Test accuracy: 89.14
Round  91, Global train loss: 1.480, Global test loss: 1.550, Global test accuracy: 91.31
Round  92, Train loss: 1.482, Test loss: 1.571, Test accuracy: 89.15
Round  92, Global train loss: 1.482, Global test loss: 1.547, Global test accuracy: 91.66
Round  93, Train loss: 1.481, Test loss: 1.571, Test accuracy: 89.17
Round  93, Global train loss: 1.481, Global test loss: 1.550, Global test accuracy: 91.44
Round  94, Train loss: 1.480, Test loss: 1.571, Test accuracy: 89.17
Round  94, Global train loss: 1.480, Global test loss: 1.549, Global test accuracy: 91.34
Round  95, Train loss: 1.499, Test loss: 1.571, Test accuracy: 89.17
Round  95, Global train loss: 1.499, Global test loss: 1.552, Global test accuracy: 91.27/home/ChenSM/code/FL_HLS/utils/sampling.py:93: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(dataset.targets[i]).item()

Round  96, Train loss: 1.482, Test loss: 1.570, Test accuracy: 89.17
Round  96, Global train loss: 1.482, Global test loss: 1.548, Global test accuracy: 91.64
Round  97, Train loss: 1.497, Test loss: 1.570, Test accuracy: 89.20
Round  97, Global train loss: 1.497, Global test loss: 1.555, Global test accuracy: 90.81
Round  98, Train loss: 1.498, Test loss: 1.570, Test accuracy: 89.20
Round  98, Global train loss: 1.498, Global test loss: 1.551, Global test accuracy: 91.25
Round  99, Train loss: 1.481, Test loss: 1.570, Test accuracy: 89.19
Round  99, Global train loss: 1.481, Global test loss: 1.544, Global test accuracy: 92.11
Final Round, Train loss: 1.488, Test loss: 1.571, Test accuracy: 89.19
Final Round, Global train loss: 1.488, Global test loss: 1.544, Global test accuracy: 92.11
Average accuracy final 10 rounds: 89.17175 

Average global accuracy final 10 rounds: 91.45025 

4273.788010120392
[2.6883115768432617, 5.376623153686523, 8.02195930480957, 10.667295455932617, 13.315234899520874, 15.96317434310913, 18.74906826019287, 21.53496217727661, 24.24971890449524, 26.964475631713867, 29.65106201171875, 32.33764839172363, 35.0863995552063, 37.835150718688965, 40.618988037109375, 43.402825355529785, 46.111693382263184, 48.82056140899658, 51.54080319404602, 54.26104497909546, 57.0088586807251, 59.756672382354736, 62.51247262954712, 65.2682728767395, 67.96702003479004, 70.66576719284058, 73.37649965286255, 76.08723211288452, 78.83811736106873, 81.58900260925293, 84.3456768989563, 87.10235118865967, 89.84311699867249, 92.5838828086853, 95.33982253074646, 98.09576225280762, 100.87023043632507, 103.64469861984253, 106.43026351928711, 109.21582841873169, 111.96069836616516, 114.70556831359863, 117.46027398109436, 120.21497964859009, 122.96942615509033, 125.72387266159058, 128.49463486671448, 131.26539707183838, 134.01841020584106, 136.77142333984375, 139.50116515159607, 142.2309069633484, 145.00224542617798, 147.77358388900757, 150.5234339237213, 153.27328395843506, 156.02706933021545, 158.78085470199585, 161.52183985710144, 164.26282501220703, 166.9786500930786, 169.6944751739502, 172.42729949951172, 175.16012382507324, 177.8637945652008, 180.56746530532837, 183.25826001167297, 185.94905471801758, 188.6733157634735, 191.39757680892944, 194.1245744228363, 196.85157203674316, 199.5908386707306, 202.33010530471802, 205.0225887298584, 207.71507215499878, 210.42383575439453, 213.13259935379028, 215.86835885047913, 218.60411834716797, 221.36113572120667, 224.11815309524536, 226.83400917053223, 229.5498652458191, 232.28179097175598, 235.01371669769287, 237.76919889450073, 240.5246810913086, 243.297837972641, 246.0709948539734, 248.8327567577362, 251.59451866149902, 254.37960815429688, 257.1646976470947, 259.8973903656006, 262.63008308410645, 265.3905339241028, 268.1509847640991, 270.89687490463257, 273.642765045166, 276.4146797657013, 279.1865944862366, 281.95273876190186, 284.71888303756714, 287.4919888973236, 290.2650947570801, 293.0132009983063, 295.76130723953247, 298.5287756919861, 301.2962441444397, 304.07233905792236, 306.84843397140503, 309.61450123786926, 312.3805685043335, 315.1391146183014, 317.8976607322693, 320.6353585720062, 323.37305641174316, 326.13963985443115, 328.90622329711914, 331.66998839378357, 334.433753490448, 337.1738591194153, 339.91396474838257, 342.6816051006317, 345.44924545288086, 348.2174072265625, 350.98556900024414, 353.74745202064514, 356.50933504104614, 359.2702705860138, 362.03120613098145, 364.8580689430237, 367.6849317550659, 370.4791958332062, 373.27345991134644, 376.07572531700134, 378.87799072265625, 381.63360810279846, 384.3892254829407, 387.1348156929016, 389.88040590286255, 392.6526927947998, 395.42497968673706, 398.1888380050659, 400.9526963233948, 403.7152349948883, 406.47777366638184, 409.2239718437195, 411.97017002105713, 414.7344093322754, 417.49864864349365, 420.27901816368103, 423.0593876838684, 425.83547925949097, 428.6115708351135, 431.34262776374817, 434.0736846923828, 436.84501242637634, 439.6163401603699, 442.3912136554718, 445.16608715057373, 447.9435205459595, 450.7209539413452, 453.48028111457825, 456.2396082878113, 459.0038356781006, 461.7680630683899, 464.5840210914612, 467.39997911453247, 470.19003462791443, 472.9800901412964, 475.7573537826538, 478.53461742401123, 481.314439535141, 484.09426164627075, 486.87257981300354, 489.6508979797363, 492.4060139656067, 495.16112995147705, 497.90721583366394, 500.65330171585083, 503.407607793808, 506.16191387176514, 508.9201145172119, 511.6783151626587, 514.4346601963043, 517.19100522995, 519.9312264919281, 522.6714477539062, 525.4319775104523, 528.1925072669983, 530.9385702610016, 533.6846332550049, 536.4226455688477, 539.1606578826904, 541.8986213207245, 544.6365847587585, 547.3955128192902, 550.1544408798218, 551.5347516536713, 552.9150624275208]
[36.53, 36.53, 67.58, 67.58, 74.43, 74.43, 81.8725, 81.8725, 82.7725, 82.7725, 83.835, 83.835, 84.225, 84.225, 84.365, 84.365, 84.53, 84.53, 86.865, 86.865, 86.975, 86.975, 87.15, 87.15, 87.855, 87.855, 87.8525, 87.8525, 87.98, 87.98, 88.1075, 88.1075, 88.13, 88.13, 88.145, 88.145, 88.21, 88.21, 88.235, 88.235, 88.25, 88.25, 88.2325, 88.2325, 88.225, 88.225, 88.2425, 88.2425, 88.22, 88.22, 88.455, 88.455, 88.4425, 88.4425, 88.535, 88.535, 88.55, 88.55, 88.59, 88.59, 88.58, 88.58, 88.5675, 88.5675, 88.6225, 88.6225, 88.5875, 88.5875, 88.62, 88.62, 88.6325, 88.6325, 88.645, 88.645, 88.6525, 88.6525, 88.665, 88.665, 88.6675, 88.6675, 88.685, 88.685, 88.6925, 88.6925, 88.7225, 88.7225, 88.7375, 88.7375, 88.7425, 88.7425, 88.745, 88.745, 88.77, 88.77, 88.76, 88.76, 88.7875, 88.7875, 88.79, 88.79, 88.7775, 88.7775, 88.775, 88.775, 88.78, 88.78, 88.76, 88.76, 88.77, 88.77, 88.775, 88.775, 88.82, 88.82, 88.8075, 88.8075, 88.865, 88.865, 88.8275, 88.8275, 88.84, 88.84, 88.85, 88.85, 88.8725, 88.8725, 88.8575, 88.8575, 88.835, 88.835, 88.815, 88.815, 88.795, 88.795, 88.805, 88.805, 88.8125, 88.8125, 88.7675, 88.7675, 88.77, 88.77, 88.7875, 88.7875, 88.7875, 88.7875, 88.78, 88.78, 88.8075, 88.8075, 88.815, 88.815, 88.82, 88.82, 88.795, 88.795, 88.815, 88.815, 88.825, 88.825, 88.835, 88.835, 88.85, 88.85, 88.8475, 88.8475, 88.845, 88.845, 88.84, 88.84, 88.8275, 88.8275, 89.125, 89.125, 89.1325, 89.1325, 89.1125, 89.1125, 89.1275, 89.1275, 89.1525, 89.1525, 89.145, 89.145, 89.1525, 89.1525, 89.1675, 89.1675, 89.165, 89.165, 89.1675, 89.1675, 89.1725, 89.1725, 89.2025, 89.2025, 89.205, 89.205, 89.1875, 89.1875, 89.1925, 89.1925]
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%  fedavg  local_only:0   %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

# alg: fedavg , epochs: 100, shard_per_user: 10, limit_local_output: 0, local_rep_ep: 3 , local_only: 0, is_concept_shift: 0, dataset: mnist, level_n_system: 0.0 , level_n_lowerb:0.0  

fedavg
MLP(
  (layer_input): Linear(in_features=784, out_features=512, bias=True)
  (relu): ReLU()
  (dropout): Dropout(p=0, inplace=False)
  (layer_hidden1): Linear(in_features=512, out_features=256, bias=True)
  (layer_hidden2): Linear(in_features=256, out_features=64, bias=True)
  (layer_out): Linear(in_features=64, out_features=10, bias=True)
  (softmax): Softmax(dim=1)
)
odict_keys(['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias'])
8
[]
['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias']
learning rate, batch size: 0.01, 10 

Round   0, Train loss: 2.278, Test loss: 2.197, Test accuracy: 45.25
Round   0, Global train loss: 2.278, Global test loss: 2.198, Global test accuracy: 46.21
Round   1, Train loss: 1.852, Test loss: 1.757, Test accuracy: 76.53
Round   1, Global train loss: 1.852, Global test loss: 1.639, Global test accuracy: 86.16
Round   2, Train loss: 1.586, Test loss: 1.724, Test accuracy: 78.37
Round   2, Global train loss: 1.586, Global test loss: 1.580, Global test accuracy: 89.63
Round   3, Train loss: 1.550, Test loss: 1.653, Test accuracy: 83.35
Round   3, Global train loss: 1.550, Global test loss: 1.564, Global test accuracy: 90.63
Round   4, Train loss: 1.540, Test loss: 1.615, Test accuracy: 86.75
Round   4, Global train loss: 1.540, Global test loss: 1.555, Global test accuracy: 91.28
Round   5, Train loss: 1.525, Test loss: 1.604, Test accuracy: 87.62
Round   5, Global train loss: 1.525, Global test loss: 1.547, Global test accuracy: 91.98
Round   6, Train loss: 1.523, Test loss: 1.561, Test accuracy: 90.68
Round   6, Global train loss: 1.523, Global test loss: 1.542, Global test accuracy: 92.27
Round   7, Train loss: 1.518, Test loss: 1.560, Test accuracy: 90.81
Round   7, Global train loss: 1.518, Global test loss: 1.539, Global test accuracy: 92.66
Round   8, Train loss: 1.513, Test loss: 1.557, Test accuracy: 91.01
Round   8, Global train loss: 1.513, Global test loss: 1.535, Global test accuracy: 92.97
Round   9, Train loss: 1.504, Test loss: 1.549, Test accuracy: 91.73
Round   9, Global train loss: 1.504, Global test loss: 1.532, Global test accuracy: 93.13
Round  10, Train loss: 1.507, Test loss: 1.545, Test accuracy: 92.04
Round  10, Global train loss: 1.507, Global test loss: 1.529, Global test accuracy: 93.48
Round  11, Train loss: 1.503, Test loss: 1.541, Test accuracy: 92.50
Round  11, Global train loss: 1.503, Global test loss: 1.526, Global test accuracy: 93.68
Round  12, Train loss: 1.500, Test loss: 1.537, Test accuracy: 92.83
Round  12, Global train loss: 1.500, Global test loss: 1.523, Global test accuracy: 93.98
Round  13, Train loss: 1.495, Test loss: 1.535, Test accuracy: 93.02
