nohup: ignoring input
/data/jij/csm/code/FL_HLS/utils/sampling.py:91: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(dataset.targets[i]).item()
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%  fedavg  local_only:1   %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

# alg: fedavg , epochs: 100, shard_per_user: 3, limit_local_output: 0, local_rep_ep: 3 , local_only: 1, is_concept_shift: 0, dataset: mnist, level_n_system: 0.0 , level_n_lowerb:0.2  

fedavg
MLP(
  (layer_input): Linear(in_features=784, out_features=512, bias=True)
  (relu): ReLU()
  (dropout): Dropout(p=0, inplace=False)
  (layer_hidden1): Linear(in_features=512, out_features=256, bias=True)
  (layer_hidden2): Linear(in_features=256, out_features=64, bias=True)
  (layer_out): Linear(in_features=64, out_features=10, bias=True)
  (softmax): Softmax(dim=1)
)
odict_keys(['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias'])
8
[]
['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias']
learning rate, batch size: 0.01, 10 

Round   0, Train loss: 2.269, Test loss: 2.258, Test accuracy: 27.27 
Round  10, Global train loss: 1.550, Global test loss: 2.190, Global test accuracy: 26.45 

Round  11, Train loss: 1.614, Test loss: 1.568, Test accuracy: 91.55 

Round  11, Global train loss: 1.614, Global test loss: 2.128, Global test accuracy: 40.33 

Round  12, Train loss: 1.476, Test loss: 1.566, Test accuracy: 91.57 

Round  12, Global train loss: 1.476, Global test loss: 2.129, Global test accuracy: 49.67 

Round  13, Train loss: 1.530, Test loss: 1.562, Test accuracy: 91.57 

Round  13, Global train loss: 1.530, Global test loss: 2.018, Global test accuracy: 47.42 

Round  14, Train loss: 1.475, Test loss: 1.560, Test accuracy: 91.70 

Round  14, Global train loss: 1.475, Global test loss: 2.030, Global test accuracy: 43.87 

Round  15, Train loss: 1.581, Test loss: 1.558, Test accuracy: 91.72 

Round  15, Global train loss: 1.581, Global test loss: 2.113, Global test accuracy: 49.10 

Round  16, Train loss: 1.534, Test loss: 1.553, Test accuracy: 91.80 

Round  16, Global train loss: 1.534, Global test loss: 2.137, Global test accuracy: 30.77 

Round  17, Train loss: 1.524, Test loss: 1.552, Test accuracy: 91.82 

Round  17, Global train loss: 1.524, Global test loss: 2.156, Global test accuracy: 30.62 

Round  18, Train loss: 1.474, Test loss: 1.551, Test accuracy: 91.83 

Round  18, Global train loss: 1.474, Global test loss: 2.131, Global test accuracy: 37.62 

Round  19, Train loss: 1.526, Test loss: 1.550, Test accuracy: 91.83 

Round  19, Global train loss: 1.526, Global test loss: 2.238, Global test accuracy: 18.53 

Round  20, Train loss: 1.575, Test loss: 1.550, Test accuracy: 91.82 

Round  20, Global train loss: 1.575, Global test loss: 2.129, Global test accuracy: 35.27 

Round  21, Train loss: 1.523, Test loss: 1.550, Test accuracy: 91.87 

Round  21, Global train loss: 1.523, Global test loss: 2.087, Global test accuracy: 37.70 

Round  22, Train loss: 1.467, Test loss: 1.550, Test accuracy: 91.83 

Round  22, Global train loss: 1.467, Global test loss: 2.093, Global test accuracy: 43.25 

Round  23, Train loss: 1.520, Test loss: 1.549, Test accuracy: 91.88 

Round  23, Global train loss: 1.520, Global test loss: 2.111, Global test accuracy: 47.15 

Round  24, Train loss: 1.575, Test loss: 1.549, Test accuracy: 91.97 

Round  24, Global train loss: 1.575, Global test loss: 2.182, Global test accuracy: 30.98 

Round  25, Train loss: 1.464, Test loss: 1.549, Test accuracy: 91.95 

Round  25, Global train loss: 1.464, Global test loss: 2.073, Global test accuracy: 49.12 

Round  26, Train loss: 1.504, Test loss: 1.536, Test accuracy: 93.42 

Round  26, Global train loss: 1.504, Global test loss: 2.163, Global test accuracy: 37.33 

Round  27, Train loss: 1.467, Test loss: 1.536, Test accuracy: 93.40 

Round  27, Global train loss: 1.467, Global test loss: 2.195, Global test accuracy: 28.87 

Round  28, Train loss: 1.573, Test loss: 1.536, Test accuracy: 93.40 

Round  28, Global train loss: 1.573, Global test loss: 2.169, Global test accuracy: 25.77 

Round  29, Train loss: 1.518, Test loss: 1.536, Test accuracy: 93.42 

Round  29, Global train loss: 1.518, Global test loss: 2.171, Global test accuracy: 22.52 

Round  30, Train loss: 1.465, Test loss: 1.536, Test accuracy: 93.40 

Round  30, Global train loss: 1.465, Global test loss: 2.095, Global test accuracy: 38.85 

Round  31, Train loss: 1.520, Test loss: 1.535, Test accuracy: 93.38 

Round  31, Global train loss: 1.520, Global test loss: 2.146, Global test accuracy: 29.78 

Round  32, Train loss: 1.525, Test loss: 1.533, Test accuracy: 93.50 

Round  32, Global train loss: 1.525, Global test loss: 2.191, Global test accuracy: 21.83 

Round  33, Train loss: 1.467, Test loss: 1.532, Test accuracy: 93.53 

Round  33, Global train loss: 1.467, Global test loss: 2.062, Global test accuracy: 42.72 

Round  34, Train loss: 1.465, Test loss: 1.532, Test accuracy: 93.52 

Round  34, Global train loss: 1.465, Global test loss: 2.097, Global test accuracy: 31.53 

Round  35, Train loss: 1.518, Test loss: 1.532, Test accuracy: 93.50 

Round  35, Global train loss: 1.518, Global test loss: 2.170, Global test accuracy: 24.58 

Round  36, Train loss: 1.464, Test loss: 1.532, Test accuracy: 93.50 

Round  36, Global train loss: 1.464, Global test loss: 2.107, Global test accuracy: 47.63 

Round  37, Train loss: 1.518, Test loss: 1.532, Test accuracy: 93.48 

Round  37, Global train loss: 1.518, Global test loss: 2.173, Global test accuracy: 25.57 

Round  38, Train loss: 1.465, Test loss: 1.532, Test accuracy: 93.48 

Round  38, Global train loss: 1.465, Global test loss: 2.151, Global test accuracy: 24.92 

Round  39, Train loss: 1.463, Test loss: 1.532, Test accuracy: 93.47 

Round  39, Global train loss: 1.463, Global test loss: 2.111, Global test accuracy: 31.27 

Round  40, Train loss: 1.462, Test loss: 1.532, Test accuracy: 93.47 

Round  40, Global train loss: 1.462, Global test loss: 2.000, Global test accuracy: 51.87 

Round  41, Train loss: 1.465, Test loss: 1.531, Test accuracy: 93.47 

Round  41, Global train loss: 1.465, Global test loss: 2.104, Global test accuracy: 35.30 

Round  42, Train loss: 1.519, Test loss: 1.531, Test accuracy: 93.45 

Round  42, Global train loss: 1.519, Global test loss: 2.099, Global test accuracy: 49.00 

Round  43, Train loss: 1.515, Test loss: 1.525, Test accuracy: 94.32 

Round  43, Global train loss: 1.515, Global test loss: 2.210, Global test accuracy: 16.95 

Round  44, Train loss: 1.464, Test loss: 1.525, Test accuracy: 94.35 

Round  44, Global train loss: 1.464, Global test loss: 2.169, Global test accuracy: 31.88 

Round  45, Train loss: 1.465, Test loss: 1.525, Test accuracy: 94.35 

Round  45, Global train loss: 1.465, Global test loss: 2.116, Global test accuracy: 38.83 

Round  46, Train loss: 1.519, Test loss: 1.525, Test accuracy: 94.35 

Round  46, Global train loss: 1.519, Global test loss: 2.058, Global test accuracy: 40.37 

Round  47, Train loss: 1.481, Test loss: 1.519, Test accuracy: 94.82 

Round  47, Global train loss: 1.481, Global test loss: 2.091, Global test accuracy: 43.53 

Round  48, Train loss: 1.473, Test loss: 1.518, Test accuracy: 94.78 

Round  48, Global train loss: 1.473, Global test loss: 2.178, Global test accuracy: 24.38 

Round  49, Train loss: 1.522, Test loss: 1.518, Test accuracy: 94.80 

Round  49, Global train loss: 1.522, Global test loss: 2.128, Global test accuracy: 34.50 

Round  50, Train loss: 1.467, Test loss: 1.518, Test accuracy: 94.80 

Round  50, Global train loss: 1.467, Global test loss: 2.091, Global test accuracy: 39.80 

Round  51, Train loss: 1.516, Test loss: 1.518, Test accuracy: 94.80 

Round  51, Global train loss: 1.516, Global test loss: 2.018, Global test accuracy: 42.42 

Round  52, Train loss: 1.464, Test loss: 1.518, Test accuracy: 94.80 

Round  52, Global train loss: 1.464, Global test loss: 2.065, Global test accuracy: 38.95 

Round  53, Train loss: 1.463, Test loss: 1.518, Test accuracy: 94.80 

Round  53, Global train loss: 1.463, Global test loss: 2.044, Global test accuracy: 42.48 

Round  54, Train loss: 1.517, Test loss: 1.518, Test accuracy: 94.80 

Round  54, Global train loss: 1.517, Global test loss: 2.052, Global test accuracy: 40.87 

Round  55, Train loss: 1.516, Test loss: 1.518, Test accuracy: 94.80 

Round  55, Global train loss: 1.516, Global test loss: 2.111, Global test accuracy: 38.88 

Round  56, Train loss: 1.465, Test loss: 1.517, Test accuracy: 94.78 

Round  56, Global train loss: 1.465, Global test loss: 2.170, Global test accuracy: 25.02 

Round  57, Train loss: 1.518, Test loss: 1.517, Test accuracy: 94.78 

Round  57, Global train loss: 1.518, Global test loss: 2.091, Global test accuracy: 36.87 

Round  58, Train loss: 1.465, Test loss: 1.517, Test accuracy: 94.80 

Round  58, Global train loss: 1.465, Global test loss: 2.097, Global test accuracy: 31.78 

Round  59, Train loss: 1.463, Test loss: 1.517, Test accuracy: 94.80 

Round  59, Global train loss: 1.463, Global test loss: 2.169, Global test accuracy: 29.60 

Round  60, Train loss: 1.466, Test loss: 1.517, Test accuracy: 94.77 

Round  60, Global train loss: 1.466, Global test loss: 2.115, Global test accuracy: 37.92 

Round  61, Train loss: 1.516, Test loss: 1.517, Test accuracy: 94.77 

Round  61, Global train loss: 1.516, Global test loss: 2.048, Global test accuracy: 39.77 

Round  62, Train loss: 1.464, Test loss: 1.517, Test accuracy: 94.77 

Round  62, Global train loss: 1.464, Global test loss: 2.102, Global test accuracy: 40.57 

Round  63, Train loss: 1.462, Test loss: 1.517, Test accuracy: 94.77 

Round  63, Global train loss: 1.462, Global test loss: 2.118, Global test accuracy: 37.03 

Round  64, Train loss: 1.517, Test loss: 1.517, Test accuracy: 94.77 

Round  64, Global train loss: 1.517, Global test loss: 2.077, Global test accuracy: 40.47 

Round  65, Train loss: 1.462, Test loss: 1.517, Test accuracy: 94.77 

Round  65, Global train loss: 1.462, Global test loss: 2.134, Global test accuracy: 37.12 

Round  66, Train loss: 1.519, Test loss: 1.517, Test accuracy: 94.77 

Round  66, Global train loss: 1.519, Global test loss: 2.139, Global test accuracy: 27.10 

Round  67, Train loss: 1.464, Test loss: 1.517, Test accuracy: 94.77 

Round  67, Global train loss: 1.464, Global test loss: 2.039, Global test accuracy: 41.22 

Round  68, Train loss: 1.464, Test loss: 1.517, Test accuracy: 94.77 

Round  68, Global train loss: 1.464, Global test loss: 2.114, Global test accuracy: 37.92 

Round  69, Train loss: 1.464, Test loss: 1.517, Test accuracy: 94.77 

Round  69, Global train loss: 1.464, Global test loss: 2.123, Global test accuracy: 34.88 

Round  70, Train loss: 1.464, Test loss: 1.517, Test accuracy: 94.77 

Round  70, Global train loss: 1.464, Global test loss: 2.057, Global test accuracy: 41.13 

Round  71, Train loss: 1.494, Test loss: 1.504, Test accuracy: 96.25 

Round  71, Global train loss: 1.494, Global test loss: 2.036, Global test accuracy: 60.25 

Round  72, Train loss: 1.464, Test loss: 1.504, Test accuracy: 96.25 

Round  72, Global train loss: 1.464, Global test loss: 2.127, Global test accuracy: 32.80 

Round  73, Train loss: 1.469, Test loss: 1.502, Test accuracy: 96.33 

Round  73, Global train loss: 1.469, Global test loss: 2.047, Global test accuracy: 42.37 

Round  74, Train loss: 1.463, Test loss: 1.502, Test accuracy: 96.33 

Round  74, Global train loss: 1.463, Global test loss: 2.059, Global test accuracy: 43.28 

Round  75, Train loss: 1.464, Test loss: 1.502, Test accuracy: 96.33 

Round  75, Global train loss: 1.464, Global test loss: 2.063, Global test accuracy: 43.93 

Round  76, Train loss: 1.465, Test loss: 1.502, Test accuracy: 96.35 

Round  76, Global train loss: 1.465, Global test loss: 2.055, Global test accuracy: 40.68 

Round  77, Train loss: 1.464, Test loss: 1.502, Test accuracy: 96.35 

Round  77, Global train loss: 1.464, Global test loss: 2.120, Global test accuracy: 35.80 

Round  78, Train loss: 1.464, Test loss: 1.502, Test accuracy: 96.35 

Round  78, Global train loss: 1.464, Global test loss: 2.114, Global test accuracy: 39.80 

Round  79, Train loss: 1.464, Test loss: 1.502, Test accuracy: 96.35 

Round  79, Global train loss: 1.464, Global test loss: 2.082, Global test accuracy: 44.62 

Round  80, Train loss: 1.465, Test loss: 1.502, Test accuracy: 96.35 

Round  80, Global train loss: 1.465, Global test loss: 2.142, Global test accuracy: 30.68 

Round  81, Train loss: 1.462, Test loss: 1.502, Test accuracy: 96.35 

Round  81, Global train loss: 1.462, Global test loss: 2.072, Global test accuracy: 41.30 

Round  82, Train loss: 1.465, Test loss: 1.502, Test accuracy: 96.32 

Round  82, Global train loss: 1.465, Global test loss: 2.044, Global test accuracy: 40.73 

Round  83, Train loss: 1.464, Test loss: 1.502, Test accuracy: 96.30 

Round  83, Global train loss: 1.464, Global test loss: 2.076, Global test accuracy: 38.55 

Round  84, Train loss: 1.464, Test loss: 1.502, Test accuracy: 96.30 

Round  84, Global train loss: 1.464, Global test loss: 2.132, Global test accuracy: 35.17 

Round  85, Train loss: 1.465, Test loss: 1.502, Test accuracy: 96.35 

Round  85, Global train loss: 1.465, Global test loss: 2.102, Global test accuracy: 43.85 

Round  86, Train loss: 1.463, Test loss: 1.502, Test accuracy: 96.35 

Round  86, Global train loss: 1.463, Global test loss: 2.130, Global test accuracy: 30.33 

Round  87, Train loss: 1.464, Test loss: 1.502, Test accuracy: 96.35 

Round  87, Global train loss: 1.464, Global test loss: 2.038, Global test accuracy: 40.67 

Round  88, Train loss: 1.463, Test loss: 1.501, Test accuracy: 96.35 

Round  88, Global train loss: 1.463, Global test loss: 2.108, Global test accuracy: 37.98 

Round  89, Train loss: 1.463, Test loss: 1.501, Test accuracy: 96.33 

Round  89, Global train loss: 1.463, Global test loss: 2.105, Global test accuracy: 36.73 

Round  90, Train loss: 1.463, Test loss: 1.501, Test accuracy: 96.35 

Round  90, Global train loss: 1.463, Global test loss: 2.000, Global test accuracy: 44.65 

Round  91, Train loss: 1.464, Test loss: 1.501, Test accuracy: 96.33 

Round  91, Global train loss: 1.464, Global test loss: 2.146, Global test accuracy: 30.28 

Round  92, Train loss: 1.464, Test loss: 1.501, Test accuracy: 96.32 

Round  92, Global train loss: 1.464, Global test loss: 2.203, Global test accuracy: 22.22 

Round  93, Train loss: 1.463, Test loss: 1.501, Test accuracy: 96.30 

Round  93, Global train loss: 1.463, Global test loss: 2.061, Global test accuracy: 42.63 

Round  94, Train loss: 1.465, Test loss: 1.501, Test accuracy: 96.30 

Round  94, Global train loss: 1.465, Global test loss: 2.213, Global test accuracy: 21.68 

Round  95, Train loss: 1.463, Test loss: 1.501, Test accuracy: 96.30 

Round  95, Global train loss: 1.463, Global test loss: 2.184, Global test accuracy: 27.93 

Round  96, Train loss: 1.464, Test loss: 1.501, Test accuracy: 96.32 

Round  96, Global train loss: 1.464, Global test loss: 2.174, Global test accuracy: 24.65 

Round  97, Train loss: 1.463, Test loss: 1.501, Test accuracy: 96.33 

Round  97, Global train loss: 1.463, Global test loss: 2.242, Global test accuracy: 18.45 

Round  98, Train loss: 1.464, Test loss: 1.501, Test accuracy: 96.33 

Round  98, Global train loss: 1.464, Global test loss: 2.104, Global test accuracy: 31.62 

Round  99, Train loss: 1.463, Test loss: 1.501, Test accuracy: 96.33 

Round  99, Global train loss: 1.463, Global test loss: 2.094, Global test accuracy: 39.13 

Final Round, Train loss: 1.463, Test loss: 1.501, Test accuracy: 96.30 

Final Round, Global train loss: 1.463, Global test loss: 2.094, Global test accuracy: 39.13 

Average accuracy final 10 rounds: 96.32166666666663 

Average global accuracy final 10 rounds: 30.325 

652.1971094608307
[1.4650397300720215, 2.0543580055236816, 2.642822027206421, 3.2454962730407715, 3.8358123302459717, 4.4255101680755615, 5.0170745849609375, 5.610614061355591, 6.204153060913086, 6.796467065811157, 7.4025444984436035, 8.004981994628906, 8.589513540267944, 9.173144817352295, 9.758314371109009, 10.348073482513428, 10.934141635894775, 11.52626633644104, 12.110948324203491, 12.698799848556519, 13.291520118713379, 13.902054071426392, 14.490164756774902, 15.079703569412231, 15.667486429214478, 16.256399154663086, 16.8415048122406, 17.43034315109253, 18.02016544342041, 18.664326429367065, 19.312561988830566, 19.95477533340454, 20.598862886428833, 21.187469720840454, 21.779533624649048, 22.374667644500732, 22.963995456695557, 23.554601669311523, 24.14235544204712, 24.731323719024658, 25.327274560928345, 25.919321537017822, 26.508034467697144, 27.10117244720459, 27.690491437911987, 28.28376054763794, 28.8763108253479, 29.46479105949402, 30.058277130126953, 30.673726081848145, 31.35386562347412, 32.04692077636719, 32.63366484642029, 33.22103476524353, 33.80750632286072, 34.40081858634949, 34.98374533653259, 35.57280993461609, 36.15923571586609, 36.74272346496582, 37.330029249191284, 37.91412568092346, 38.50000476837158, 39.09154963493347, 39.67455816268921, 40.26274561882019, 40.846136808395386, 41.43584632873535, 42.021958112716675, 42.605196475982666, 43.195727586746216, 43.77943682670593, 44.37080097198486, 44.9595365524292, 45.54555010795593, 46.13659048080444, 46.7253634929657, 47.31131315231323, 47.89371132850647, 48.476930141448975, 49.06467342376709, 49.65261888504028, 50.239879846572876, 50.82560467720032, 51.40853667259216, 51.994773626327515, 52.58142375946045, 53.170156717300415, 53.75761580467224, 54.34446573257446, 54.93343138694763, 55.52099633216858, 56.11394739151001, 56.69864845275879, 57.286107301712036, 57.8731586933136, 58.46129560470581, 59.04850101470947, 59.63441348075867, 60.220730781555176, 61.39368987083435]
[27.266666666666666, 38.61666666666667, 48.1, 63.766666666666666, 68.76666666666667, 74.63333333333334, 82.33333333333333, 82.56666666666666, 85.7, 87.3, 88.05, 91.55, 91.56666666666666, 91.56666666666666, 91.7, 91.71666666666667, 91.8, 91.81666666666666, 91.83333333333333, 91.83333333333333, 91.81666666666666, 91.86666666666666, 91.83333333333333, 91.88333333333334, 91.96666666666667, 91.95, 93.41666666666667, 93.4, 93.4, 93.41666666666667, 93.4, 93.38333333333334, 93.5, 93.53333333333333, 93.51666666666667, 93.5, 93.5, 93.48333333333333, 93.48333333333333, 93.46666666666667, 93.46666666666667, 93.46666666666667, 93.45, 94.31666666666666, 94.35, 94.35, 94.35, 94.81666666666666, 94.78333333333333, 94.8, 94.8, 94.8, 94.8, 94.8, 94.8, 94.8, 94.78333333333333, 94.78333333333333, 94.8, 94.8, 94.76666666666667, 94.76666666666667, 94.76666666666667, 94.76666666666667, 94.76666666666667, 94.76666666666667, 94.76666666666667, 94.76666666666667, 94.76666666666667, 94.76666666666667, 94.76666666666667, 96.25, 96.25, 96.33333333333333, 96.33333333333333, 96.33333333333333, 96.35, 96.35, 96.35, 96.35, 96.35, 96.35, 96.31666666666666, 96.3, 96.3, 96.35, 96.35, 96.35, 96.35, 96.33333333333333, 96.35, 96.33333333333333, 96.31666666666666, 96.3, 96.3, 96.3, 96.31666666666666, 96.33333333333333, 96.33333333333333, 96.33333333333333, 96.3]
/data/jij/csm/code/FL_HLS/utils/sampling.py:91: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(dataset.targets[i]).item()
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%  fedavg  local_only:0   %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

# alg: fedavg , epochs: 100, shard_per_user: 3, limit_local_output: 0, local_rep_ep: 3 , local_only: 0, is_concept_shift: 0, dataset: mnist, level_n_system: 0.0 , level_n_lowerb:0.2  

fedavg
MLP(
  (layer_input): Linear(in_features=784, out_features=512, bias=True)
  (relu): ReLU()
  (dropout): Dropout(p=0, inplace=False)
  (layer_hidden1): Linear(in_features=512, out_features=256, bias=True)
  (layer_hidden2): Linear(in_features=256, out_features=64, bias=True)
  (layer_out): Linear(in_features=64, out_features=10, bias=True)
  (softmax): Softmax(dim=1)
)
odict_keys(['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias'])
8
[]
['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias']
learning rate, batch size: 0.01, 10 

Round   0, Train loss: 2.280, Test loss: 2.280, Test accuracy: 19.85 

Round   0, Global train loss: 2.280, Global test loss: 2.296, Global test accuracy: 10.43 

Round   1, Train loss: 2.181, Test loss: 2.186, Test accuracy: 33.12 

Round   1, Global train loss: 2.181, Global test loss: 2.244, Global test accuracy: 21.07 

Round   2, Train loss: 2.000, Test loss: 2.027, Test accuracy: 56.62 

Round   2, Global train loss: 2.000, Global test loss: 2.150, Global test accuracy: 44.77 

Round   3, Train loss: 1.855, Test loss: 1.918, Test accuracy: 58.03 

Round   3, Global train loss: 1.855, Global test loss: 2.074, Global test accuracy: 41.35 

Round   4, Train loss: 1.608, Test loss: 1.821, Test accuracy: 67.67 

Round   4, Global train loss: 1.608, Global test loss: 2.038, Global test accuracy: 40.83 

Round   5, Train loss: 1.716, Test loss: 1.740, Test accuracy: 75.83 

Round   5, Global train loss: 1.716, Global test loss: 1.963, Global test accuracy: 48.95 

Round   6, Train loss: 1.673, Test loss: 1.696, Test accuracy: 80.12 

Round   6, Global train loss: 1.673, Global test loss: 1.932, Global test accuracy: 55.80 

Round   7, Train loss: 1.642, Test loss: 1.645, Test accuracy: 84.83 

Round   7, Global train loss: 1.642, Global test loss: 1.910, Global test accuracy: 58.10 

Round   8, Train loss: 1.568, Test loss: 1.643, Test accuracy: 84.72 

Round   8, Global train loss: 1.568, Global test loss: 1.897, Global test accuracy: 57.50 

Round   9, Train loss: 1.573, Test loss: 1.624, Test accuracy: 86.58 

Round   9, Global train loss: 1.573, Global test loss: 1.866, Global test accuracy: 60.18 

Round  10, Train loss: 1.625, Test loss: 1.622, Test accuracy: 86.55 

Round  10, Global train loss: 1.625, Global test loss: 1.838, Global test accuracy: 66.97 

Round  11, Train loss: 1.658, Test loss: 1.621, Test accuracy: 86.38 

Round  11, Global train loss: 1.658, Global test loss: 1.866, Global test accuracy: 60.08 

Round  12, Train loss: 1.599, Test loss: 1.620, Test accuracy: 86.52 

Round  12, Global train loss: 1.599, Global test loss: 1.843, Global test accuracy: 63.10 

Round  13, Train loss: 1.704, Test loss: 1.620, Test accuracy: 86.57 

Round  13, Global train loss: 1.704, Global test loss: 1.782, Global test accuracy: 71.95 

Round  14, Train loss: 1.546, Test loss: 1.618, Test accuracy: 86.73 

Round  14, Global train loss: 1.546, Global test loss: 1.808, Global test accuracy: 67.10 

Round  15, Train loss: 1.606, Test loss: 1.616, Test accuracy: 86.68 

Round  15, Global train loss: 1.606, Global test loss: 1.811, Global test accuracy: 67.30 

Round  16, Train loss: 1.703, Test loss: 1.614, Test accuracy: 86.88 

Round  16, Global train loss: 1.703, Global test loss: 1.815, Global test accuracy: 66.45 

Round  17, Train loss: 1.612, Test loss: 1.615, Test accuracy: 86.72 

Round  17, Global train loss: 1.612, Global test loss: 1.853, Global test accuracy: 63.38 

Round  18, Train loss: 1.589, Test loss: 1.614, Test accuracy: 86.83 

Round  18, Global train loss: 1.589, Global test loss: 1.769, Global test accuracy: 71.55 

Round  19, Train loss: 1.599, Test loss: 1.612, Test accuracy: 86.88 

Round  19, Global train loss: 1.599, Global test loss: 1.762, Global test accuracy: 73.57 

